id,limit_bal,sex,education,marriage,age,default_payment_next_month,total_bill,total_pay,repayment_status
17962,140000,1,1,2,32,1,664747,28485,0
17963,220000,1,1,2,48,0,733015,38900,0
17964,70000,1,2,2,32,1,430139,83644,0
17965,20000,1,3,2,45,0,51805,3900,0
17966,200000,1,1,1,49,0,2033,7368,-1
17967,20000,1,2,1,31,1,47300,4400,2
17968,510000,1,1,2,32,0,369213,14500,0
17970,50000,1,2,1,34,0,204152,10400,0
17971,120000,1,2,3,48,0,170727,26441,-2
17972,50000,1,3,1,45,1,0,0,-2
17973,280000,1,2,2,31,0,9337,59034,-2
17974,30000,1,1,2,33,1,137233,6000,2
17975,20000,1,2,1,35,0,40904,3690,2
17976,80000,1,2,1,42,0,345866,14332,0
17977,120000,1,2,1,45,0,221040,7629,0
17978,370000,1,2,1,38,0,1142488,45500,0
17979,50000,1,2,2,45,0,122840,12200,0
17980,20000,1,3,2,39,0,104932,23704,0
17981,160000,1,2,1,36,0,381920,20200,0
17982,170000,1,3,2,44,0,944219,71606,0
17983,100000,1,2,2,36,0,10989,5200,-2
17984,210000,1,1,1,42,0,21109,20176,-1
17985,100000,1,3,2,32,0,213700,70478,-1
17986,230000,1,1,1,33,1,1225656,43285,0
17987,240000,1,1,1,38,0,17025,7722,0
17988,240000,1,3,2,36,0,600788,45000,0
17989,50000,1,2,3,48,1,269237,13100,0
17990,80000,1,2,1,46,0,399665,16042,0
17991,50000,1,3,2,41,0,302676,13100,0
17992,50000,1,2,1,36,0,159541,7219,0
17994,220000,1,3,2,42,0,231050,34000,0
17995,70000,1,1,2,30,0,82393,25480,0
17996,240000,1,1,2,32,0,18934,18941,-2
17997,360000,1,3,2,42,0,199544,36138,0
17998,360000,1,1,2,32,0,48741,39957,-2
17999,80000,1,1,2,33,0,538763,16700,0
18000,30000,1,2,2,36,1,87262,6000,0
18001,160000,1,2,2,37,1,573402,18688,0
18002,150000,1,2,2,39,1,773617,20603,0
18003,100000,1,2,2,30,0,296834,15000,0
18005,300000,1,2,2,35,0,1218218,101015,0
18006,90000,1,2,1,39,1,181827,11100,2
18007,800000,1,1,2,46,0,26000,47040,-1
18008,360000,1,2,2,40,0,224732,75394,0
18009,90000,1,2,1,41,1,529139,18579,2
18011,30000,1,3,1,46,1,123590,6149,0
18012,50000,1,2,2,37,0,290116,11481,0
18013,110000,1,2,1,30,1,374445,21500,2
18014,80000,1,1,2,37,0,994553,34500,0
18015,140000,1,2,1,31,0,728620,28864,0
18016,50000,1,2,1,44,0,131657,5203,0
18017,20000,1,3,2,40,0,84319,5730,0
18018,50000,1,3,2,46,0,218759,8183,0
18019,50000,1,1,2,34,0,0,0,-2
18021,90000,1,2,1,45,0,262901,10318,0
18022,30000,1,3,1,44,0,2180,0,-2
18023,50000,1,2,1,49,1,205899,21500,0
18024,170000,1,1,1,39,0,905,905,-2
18025,290000,1,1,2,31,1,184898,8618,0
18026,20000,1,3,1,47,0,54825,3993,0
18028,360000,1,1,1,35,0,2376,2376,-2
18029,20000,1,3,2,31,0,64139,28110,0
18030,140000,1,2,2,33,0,618839,17000,0
18031,90000,1,2,1,34,0,341425,18187,0
18032,120000,1,2,1,40,0,233681,13000,0
18033,160000,1,1,1,31,0,85397,66792,-1
18035,500000,1,1,1,46,0,14302,14330,-2
18036,100000,1,2,2,38,1,276610,17792,-1
18037,160000,1,3,2,31,0,665419,28792,0
18038,20000,1,2,1,42,0,102089,7907,0
18039,400000,1,1,2,39,0,308857,13400,2
18040,30000,1,2,1,45,0,177388,5935,2
18041,50000,1,3,1,47,0,73688,32170,0
18042,70000,1,2,2,40,0,313633,23636,0
18043,110000,1,2,1,42,0,284108,12995,2
18044,50000,1,2,2,44,0,316912,18495,0
18045,170000,1,2,1,40,0,18876,23682,-1
18046,30000,1,1,1,33,0,145404,6608,0
18047,50000,1,3,1,29,0,31744,5742,-1
18048,50000,1,2,2,30,1,1560,0,-2
18049,90000,1,3,1,44,1,0,0,-2
18050,110000,1,2,1,40,0,203438,8283,0
18051,240000,1,2,2,46,0,310960,18000,0
18052,360000,1,3,1,42,0,13771,19170,-2
18054,180000,1,1,1,39,0,10747,5668,-2
18055,180000,1,2,1,43,0,812000,57071,0
18056,50000,1,2,2,43,0,270246,10440,0
18057,500000,1,1,2,47,0,76989,58453,-1
18058,50000,1,2,1,35,1,47179,5200,0
18059,50000,1,3,1,37,0,308583,0,0
18060,400000,1,1,2,32,0,48610,33847,0
18061,240000,1,2,1,34,0,1128202,40066,0
18062,150000,1,2,1,31,0,553194,176299,0
18063,50000,1,3,2,31,1,115548,9628,2
18064,150000,1,1,1,34,0,9251,12423,-1
18065,50000,1,3,1,41,1,43205,11457,0
18066,360000,1,1,2,40,0,16940,15643,-1
18067,100000,1,1,1,38,1,454745,18400,0
18068,30000,1,2,2,44,0,214489,9674,0
18069,260000,1,1,2,36,0,22836,20000,-2
18070,140000,1,2,1,29,0,783693,36341,0
18071,30000,1,3,1,48,0,7566,7566,-1
18072,60000,1,2,2,36,1,304802,12500,2
18073,10000,1,2,2,29,0,42547,7000,0
18075,40000,1,1,2,34,1,235544,10457,2
18076,50000,1,3,1,47,1,208964,7569,0
18077,50000,1,2,2,40,0,280401,20053,0
18078,350000,1,2,2,32,1,1256423,50256,0
18080,50000,1,2,2,42,0,236604,17503,0
18081,170000,1,3,1,39,0,317238,10988,0
18082,100000,1,2,1,41,0,447030,16559,0
18083,140000,1,1,1,36,0,254342,12301,0
18084,250000,1,1,2,29,0,10564,8104,-1
18085,130000,1,1,2,29,0,0,0,-2
18086,130000,1,2,2,33,0,6066,2713,-2
18087,360000,1,3,1,36,1,3309,3105,-2
18088,270000,1,2,1,39,0,56269,31104,-2
18089,140000,1,2,1,40,0,749356,33722,2
18090,150000,1,2,2,32,0,630362,21318,0
18092,280000,1,1,1,34,0,1107720,34567,0
18093,80000,1,3,2,35,1,425536,55999,0
18096,300000,1,1,1,38,0,480455,44167,0
18097,250000,1,1,2,41,1,3319,1400,-2
18098,50000,1,1,2,49,1,141530,24820,0
18099,50000,1,3,1,41,0,247185,49900,2
18101,240000,1,1,1,38,1,2500,0,-2
18103,50000,1,1,2,39,0,342046,50889,0
18104,210000,1,1,2,38,0,14482,17105,-1
18105,280000,1,1,1,42,0,0,0,-2
18106,200000,1,3,2,33,0,825485,44667,-1
18107,300000,1,2,1,41,0,640835,116005,0
18109,350000,1,1,2,34,0,1136020,53932,0
18110,120000,1,3,1,43,1,268188,12959,2
18111,110000,1,2,1,48,1,417095,16412,2
18112,20000,1,1,2,31,0,150,150,-2
18113,100000,1,1,2,32,0,437929,17719,0
18114,240000,1,1,1,36,1,0,0,-2
18115,130000,1,5,2,37,0,131244,7710,0
18116,170000,1,1,2,48,0,356296,355988,0
18117,60000,1,2,1,42,1,40742,5070,0
18118,200000,1,3,1,42,0,833024,35223,0
18119,210000,1,2,1,48,0,867276,133215,0
18120,100000,1,2,2,35,0,495815,18521,0
18121,380000,1,1,1,37,0,444712,25729,0
18122,240000,1,1,2,38,0,19101,15345,2
18123,150000,1,2,2,33,0,333140,14500,2
18124,60000,1,2,2,35,0,221247,9883,0
18126,300000,1,1,1,33,0,1850,1600,-2
18127,160000,1,3,1,42,0,463994,64826,0
18128,130000,1,1,2,37,0,419198,15839,0
18129,50000,1,3,2,38,0,15937,2288,-2
18130,270000,1,2,1,40,1,282755,15239,0
18131,90000,1,1,2,36,0,376873,10039,0
18133,450000,1,1,1,45,0,861549,36087,0
18134,280000,1,1,2,36,1,25153,15527,-1
18135,270000,1,1,1,38,0,0,0,-2
18137,50000,1,1,3,37,0,239546,9650,0
18138,100000,1,1,1,33,0,251640,18400,2
18139,190000,1,1,2,32,1,902158,39874,0
18140,240000,1,1,2,33,0,299020,11854,0
18141,220000,1,1,1,33,0,1120153,64140,2
18142,500000,1,1,1,42,0,173424,92981,0
18143,300000,1,1,2,32,1,101732,71627,0
18145,200000,1,1,2,30,0,71125,43436,0
18146,260000,1,2,2,31,0,15253,4961,0
18147,160000,1,3,2,31,0,347854,22000,0
18148,340000,1,1,2,31,0,375198,74729,0
18149,500000,1,1,2,32,0,312604,8770,0
18151,360000,1,2,1,30,0,34009,64527,-1
18152,110000,1,1,1,36,1,231947,9635,0
18153,390000,1,1,1,36,0,28957,28532,-2
18154,140000,1,1,2,31,0,6107,1207,-2
18155,30000,1,3,2,32,0,159932,5737,0
18156,200000,1,1,2,33,0,1084,3499,0
18157,110000,1,1,2,40,0,498220,18200,0
18158,20000,1,1,1,35,1,89440,31750,0
18161,70000,1,1,1,42,0,74223,3010,-2
18162,20000,1,2,2,32,0,45280,15961,-1
18163,260000,1,1,2,32,0,4038,1332,0
18164,200000,1,1,1,46,0,332318,13223,0
18165,190000,1,2,2,36,1,722833,28605,0
18166,50000,1,2,2,42,0,178477,8500,0
18167,20000,1,2,2,35,0,93198,8149,0
18169,280000,1,2,1,49,0,1290142,47110,0
18170,60000,1,3,1,38,1,168125,11600,0
18171,250000,1,1,1,47,0,0,0,-2
18172,400000,1,1,2,41,0,34881,18571,-1
18173,180000,1,2,1,46,0,502169,28507,0
18174,50000,1,2,1,45,0,124332,3800,-2
18175,220000,1,2,2,39,0,511680,21000,0
18176,50000,1,2,1,35,0,16467,12139,0
18177,20000,1,3,2,61,0,4842,3270,0
18178,100000,1,2,1,44,0,43842,7500,0
18179,500000,1,1,1,44,0,308055,13516,0
18180,120000,1,2,2,38,0,4072,1624,2
18181,360000,1,1,1,37,0,17866,18521,-2
18182,440000,1,2,1,48,0,135908,18000,0
18183,240000,1,2,2,30,0,36111,26441,-2
18184,200000,1,1,1,45,0,17084,13501,-2
18185,50000,1,2,1,46,0,10346,10006,-1
18187,300000,1,2,1,35,1,908698,42800,0
18188,130000,1,2,1,37,0,5911,6506,-1
18189,50000,1,2,2,48,1,50905,8500,0
18190,20000,1,3,2,36,0,94256,26815,-1
18191,20000,1,1,1,36,0,116532,22000,0
18192,50000,1,3,1,45,0,274382,11450,0
18193,70000,1,2,2,39,1,223233,12105,2
18194,70000,1,2,1,45,0,378155,14700,0
18196,70000,1,2,1,40,0,46600,5245,0
18197,120000,1,2,2,45,0,716953,32000,0
18198,80000,1,2,2,33,0,95133,64390,-1
18199,20000,1,2,2,40,1,63854,5523,2
18200,230000,1,2,1,42,0,196432,21496,0
18202,490000,1,1,1,42,0,1322335,50002,0
18203,310000,1,2,1,42,0,1200402,33738,0
18204,100000,1,1,2,33,0,389399,48200,0
18205,260000,1,1,2,39,0,1228929,42809,0
18206,360000,1,1,1,43,0,33724,60004,0
18207,500000,1,1,2,48,0,67724,27288,0
18208,160000,1,1,2,34,0,2237,2237,-2
18211,210000,1,2,1,42,0,9950,13595,-2
18212,140000,1,1,1,41,0,293971,16000,0
18213,20000,1,2,2,39,1,93424,6000,0
18215,130000,1,2,1,50,0,704128,28595,2
18218,50000,1,2,3,52,0,181416,8600,0
18219,180000,1,1,1,51,0,284972,22000,0
18220,230000,1,1,1,53,1,0,0,-2
18221,10000,1,3,1,50,0,47576,6500,2
18222,20000,1,2,1,49,1,101563,8434,0
18223,200000,1,2,2,48,0,705493,28880,0
18224,360000,1,2,1,49,0,11015,5682,-1
18225,210000,1,2,1,53,0,1077262,44000,0
18226,80000,1,2,1,53,1,55184,5203,0
18227,60000,1,2,2,51,0,171530,7268,0
18228,100000,1,3,1,56,0,322162,12726,2
18229,20000,1,3,1,62,0,103775,4466,2
18230,50000,1,2,1,54,1,223729,10536,2
18231,300000,1,3,1,56,0,518268,14953,-1
18232,140000,1,3,1,50,0,836305,36203,0
18233,120000,1,3,1,59,0,238763,6477,-2
18235,50000,1,3,2,58,0,39456,3760,0
18236,90000,1,1,1,56,0,293324,18421,0
18237,60000,1,2,1,57,0,230448,20121,0
18238,260000,1,1,1,51,0,419037,20734,0
18239,80000,1,3,1,52,0,151376,7700,0
18241,10000,1,3,2,51,0,45991,3709,0
18242,190000,1,2,1,50,1,126911,7000,2
18244,20000,1,3,2,49,0,101961,5854,0
18245,300000,1,3,1,57,0,14021,14021,-1
18247,50000,1,3,1,54,0,233756,7300,0
18249,60000,1,3,1,50,0,291577,10506,0
18250,50000,1,2,1,47,1,78791,6800,0
18251,30000,1,2,2,52,1,174565,7936,0
18253,100000,1,1,1,60,1,33405,6303,0
18254,350000,1,1,1,55,0,87468,85674,-1
18255,80000,1,2,1,52,0,296203,11702,0
18256,80000,1,3,1,55,0,418402,120304,0
18257,10000,1,3,1,54,1,51429,5000,2
18258,210000,1,2,1,66,1,3120,2340,0
18259,500000,1,1,1,62,0,3681,17650,-1
18261,330000,1,1,2,54,0,13481,10569,-2
18262,250000,1,1,1,58,0,5266,1685,0
18263,420000,1,1,1,54,0,37278,17530,0
18264,90000,1,2,1,53,1,158585,10946,0
18265,180000,1,3,2,52,0,440832,17824,0
18266,50000,1,3,1,51,0,226095,8911,0
18267,200000,1,2,1,53,1,9673,9673,-1
18268,100000,1,1,1,63,0,328613,13008,0
18269,150000,1,1,1,55,0,111733,113855,-1
18270,360000,1,1,1,62,0,48504,46377,-1
18271,50000,1,2,2,57,0,304772,12700,0
18272,30000,1,2,3,58,0,153988,14236,2
18273,330000,1,3,1,56,0,15447,14385,0
18274,70000,1,2,3,47,1,197747,12784,0
18276,130000,1,1,1,51,0,619980,22151,0
18277,200000,1,2,1,55,0,875381,31846,2
18278,180000,1,3,1,58,1,228183,10305,2
18279,170000,1,2,1,59,1,280716,9800,2
18280,190000,1,1,1,54,0,922972,32199,0
18281,200000,1,1,1,54,0,45567,23203,0
18282,30000,1,3,1,54,1,96203,7020,2
18283,460000,1,2,1,55,0,320226,107334,0
18284,190000,1,1,1,54,0,1114925,39168,0
18285,10000,1,2,2,54,0,41449,7460,0
18286,90000,1,2,1,57,0,78267,28007,0
18287,440000,1,1,1,54,0,19518,11927,0
18289,360000,1,3,1,56,0,35083,14138,-1
18290,500000,1,1,1,69,0,28243,27233,-2
18291,30000,2,3,1,28,0,114346,9720,0
18292,80000,2,3,1,33,1,3154,3562,-1
18293,200000,1,2,1,66,1,3109,2727,-1
18294,350000,1,1,1,57,0,3548,1638,-2
18295,150000,1,2,1,55,0,3680,1560,0
18296,360000,1,3,2,54,1,0,0,-2
18297,20000,2,3,1,31,1,100524,4142,0
18299,200000,2,1,2,31,0,18151,17677,-1
18300,210000,2,3,1,40,0,648282,22289,0
18301,30000,2,3,1,47,0,115812,9700,0
18302,110000,2,1,2,31,0,0,0,-2
18303,50000,2,3,2,27,0,51363,27407,-1
18304,50000,2,1,2,26,1,3243,1252,-2
18305,50000,2,2,1,33,0,208794,9500,0
18306,20000,2,1,2,23,0,87805,5147,0
18307,230000,2,3,0,30,0,7163,3748,-1
18308,80000,2,2,2,32,0,155234,39000,0
18309,150000,2,2,1,53,0,23405,22099,-1
18310,240000,2,2,1,28,0,4744,4595,-2
18311,450000,2,1,1,36,0,20965,31379,-2
18312,180000,2,2,2,24,1,1896,1896,-1
18313,30000,2,2,2,22,0,159403,8205,0
18314,50000,2,2,1,22,1,227853,7980,0
18315,20000,2,2,1,31,0,134547,5792,0
18316,150000,2,2,2,25,0,7886,20201,-2
18317,20000,2,2,1,29,1,45883,4793,0
18318,40000,2,2,1,25,1,242974,14888,2
18319,180000,2,2,1,30,0,53327,34781,0
18320,80000,2,2,2,29,0,476381,21500,0
18321,50000,2,2,2,24,0,226408,13085,0
18322,480000,2,1,2,32,0,63756,63728,-1
18323,20000,2,1,2,23,0,111343,6400,0
18324,150000,2,1,2,24,0,3548,2060,-2
18325,20000,2,2,2,22,0,87704,5736,0
18326,360000,2,1,2,29,0,0,0,-2
18328,20000,2,1,2,28,0,58514,23240,0
18329,50000,2,2,2,23,0,75113,58767,0
18330,70000,2,2,2,23,1,275636,10479,0
18331,120000,2,2,2,23,0,479001,48019,0
18332,50000,2,3,1,46,0,77927,8630,0
18333,310000,2,1,1,36,0,1022969,46809,0
18334,60000,2,2,2,24,0,331229,12353,0
18335,20000,2,1,2,22,0,124686,9354,0
18336,20000,2,2,2,22,1,52010,5225,3
18337,50000,2,1,2,22,1,31727,35740,-1
18338,80000,2,2,2,22,0,96622,7133,0
18339,20000,2,2,2,22,0,113403,12786,0
18340,20000,2,6,2,22,1,56457,8060,0
18341,10000,2,1,1,23,0,45193,14037,0
18342,20000,2,2,1,21,0,92889,11191,0
18343,20000,2,2,2,21,0,88649,6469,0
18344,30000,2,2,2,22,0,60725,6511,-1
18345,20000,2,1,2,21,0,20422,10539,0
18346,20000,2,1,2,22,0,47812,32725,-1
18347,20000,2,2,2,22,0,102408,5019,3
18348,50000,2,2,2,22,0,185850,9097,0
18349,50000,2,1,2,23,0,82333,13755,0
18350,50000,2,3,2,23,1,73496,48792,0
18351,20000,2,2,2,22,1,16476,6780,-2
18352,20000,2,2,2,22,1,51156,2809,0
18353,80000,2,1,2,23,0,2852,7242,-2
18354,80000,2,2,2,23,0,255555,12100,0
18355,130000,2,2,2,23,0,69,0,-2
18356,200000,2,1,2,24,0,27607,31231,-2
18357,50000,2,1,2,24,0,141973,70405,-1
18358,20000,2,1,2,22,0,91384,7100,2
18359,20000,2,2,2,22,1,83709,7100,0
18360,50000,2,2,2,22,1,198168,7780,0
18361,60000,2,2,2,23,0,151258,48260,0
18362,130000,2,2,2,22,0,60869,62786,0
18363,80000,2,2,2,22,1,33567,32320,-2
18364,170000,2,2,2,34,0,943673,34216,0
18365,90000,2,1,2,23,0,143209,12634,0
18366,20000,2,2,1,23,0,50819,44278,-1
18367,20000,2,1,2,23,0,4015,3782,-1
18368,80000,2,2,2,23,0,137498,64386,-1
18369,30000,2,2,2,22,1,171699,9354,2
18370,30000,2,1,2,22,0,117730,7800,2
18371,30000,2,3,1,23,1,100798,6700,2
18372,150000,2,2,2,23,0,324866,90653,0
18373,50000,2,1,2,23,1,192929,70902,-1
18374,80000,2,2,2,23,0,80373,82427,-1
18375,30000,2,1,2,23,1,47207,6440,-1
18376,60000,2,1,2,23,1,179260,10509,2
18377,100000,2,2,2,23,0,286942,19617,0
18378,140000,2,1,2,23,0,162822,15325,0
18379,140000,2,1,2,23,0,5253,5183,0
18380,70000,2,5,1,23,0,201212,9131,0
18381,70000,2,2,2,22,0,143233,14996,0
18382,30000,2,2,1,28,1,145838,12600,0
18383,50000,2,3,2,22,1,8168,3397,0
18384,50000,2,2,2,22,1,254172,7600,0
18385,30000,2,3,1,22,0,156149,8233,2
18386,30000,2,3,2,23,1,160616,12000,0
18387,30000,2,1,2,24,0,745,1675,-2
18388,20000,2,1,2,25,0,66270,5893,0
18389,60000,2,4,2,23,0,323351,55011,0
18390,200000,2,1,2,23,0,378895,15091,0
18391,80000,2,1,2,23,1,2629,2629,-1
18392,170000,2,1,2,23,0,84350,12290,0
18393,230000,2,2,2,24,1,14570,14583,0
18394,90000,2,1,2,24,1,77141,8500,0
18396,60000,2,2,2,24,0,33767,10617,0
18397,20000,2,1,2,24,1,114703,7787,0
18398,50000,2,2,1,23,0,166136,7401,0
18399,210000,2,2,2,23,0,85453,29209,0
18400,290000,2,2,2,29,0,783367,42891,0
18401,90000,2,2,2,23,0,168173,9600,0
18402,50000,2,2,2,23,0,100153,5400,0
18403,50000,2,2,2,23,0,183751,9491,0
18404,20000,2,3,2,24,0,12848,11679,0
18405,360000,2,2,2,23,0,65133,29966,-2
18406,230000,2,1,2,23,0,128161,7031,0
18407,30000,2,1,2,24,0,95325,30517,0
18408,30000,2,1,2,23,0,160174,21535,0
18409,70000,2,2,2,23,0,206560,7918,0
18410,20000,2,2,2,25,1,75597,5134,-2
18411,80000,2,2,2,25,0,390,240,-2
18412,80000,2,2,2,24,0,478880,17363,0
18413,50000,2,2,2,25,0,283969,9500,0
18414,30000,2,5,2,22,0,124349,24118,0
18415,30000,2,1,2,22,0,140875,12532,-1
18416,70000,2,2,2,22,0,258859,9217,0
18417,30000,2,2,2,24,0,172858,12623,0
18418,110000,2,2,1,24,0,245763,79635,0
18419,160000,2,2,2,24,0,195938,11010,0
18420,30000,2,2,2,22,1,180949,7191,0
18421,40000,2,2,2,24,1,127905,6827,0
18422,160000,2,2,2,25,1,6176,10658,-2
18423,50000,2,2,2,23,1,217489,9498,0
18424,160000,2,1,2,23,1,286827,10904,-1
18425,30000,2,2,2,22,0,8696,5276,-1
18426,70000,2,2,2,23,0,383527,9996,0
18427,150000,2,2,1,24,0,15371,3080,-1
18428,50000,2,2,1,24,0,192126,8638,2
18429,80000,2,1,1,24,0,385401,23927,2
18430,50000,2,2,2,24,1,230625,10400,2
18431,50000,2,2,2,24,0,282109,10110,0
18432,30000,2,3,1,25,0,163722,11000,0
18434,70000,2,1,1,23,0,3000,0,-2
18435,150000,2,2,2,23,0,241624,72847,0
18436,320000,2,1,2,25,0,971083,24707,0
18437,80000,2,5,2,25,0,26750,4500,-2
18438,30000,2,3,2,26,1,81918,6300,2
18439,50000,2,1,2,23,0,201604,26014,-1
18440,30000,2,3,2,23,0,190917,8287,0
18441,20000,2,2,2,23,0,18636,1000,-2
18442,200000,2,2,1,25,1,658457,24786,0
18443,20000,2,2,2,22,1,92499,8106,2
18444,100000,2,2,2,24,1,510830,18400,0
18445,20000,2,1,2,26,1,114572,4053,2
18446,130000,2,2,2,24,0,224309,53001,0
18447,50000,2,5,2,24,0,269451,13000,0
18448,200000,2,5,1,25,1,524514,23571,0
18449,20000,2,2,1,25,1,0,0,-2
18450,20000,2,2,1,26,0,19614,5200,0
18451,100000,2,1,2,26,0,12798,5741,-1
18452,170000,2,2,2,24,0,299649,32000,0
18453,80000,2,1,2,22,0,230920,8080,0
18454,130000,2,1,2,26,1,5543,5389,-2
18455,50000,2,3,1,26,1,255904,8246,0
18456,280000,2,2,2,26,0,170859,9900,0
18457,130000,2,2,2,27,0,16134,6180,0
18458,150000,2,2,1,27,0,36863,111242,-2
18459,130000,2,1,2,23,0,1250,1250,-2
18460,30000,2,2,2,23,0,151579,16028,0
18461,50000,2,1,2,23,0,254427,11589,0
18462,120000,2,2,2,24,0,475125,24000,0
18463,30000,2,2,2,24,0,175576,9300,0
18464,80000,2,2,2,25,0,441616,18000,0
18465,80000,2,1,2,23,0,10328,21189,-1
18466,20000,2,1,2,23,1,115538,11100,0
18467,80000,2,3,1,23,0,1407,1074,-1
18468,30000,2,2,1,27,0,167918,8691,0
18469,120000,2,1,2,26,0,33192,37277,-1
18470,110000,2,1,2,26,0,306383,6860,-2
18471,70000,2,1,2,25,0,305886,11718,0
18472,300000,2,1,2,25,0,15861,15861,-1
18473,160000,2,2,2,25,0,72957,36425,0
18474,150000,2,2,2,25,0,248316,9840,0
18475,210000,2,2,1,47,1,16820,23248,-1
18476,20000,2,2,2,26,0,96617,4730,0
18477,240000,2,2,2,26,0,772466,30415,0
18478,60000,2,2,2,25,0,35497,19384,0
18479,20000,2,2,2,25,0,87911,13948,2
18480,130000,2,2,2,25,0,738303,23624,0
18481,330000,2,2,1,25,0,372998,259846,0
18482,50000,2,1,1,25,1,197652,6794,-2
18483,110000,2,1,2,24,0,396500,18500,0
18484,50000,2,3,1,24,0,284245,11203,0
18485,90000,2,2,2,24,0,24179,0,-2
18486,130000,2,2,2,26,0,787259,33655,2
18487,150000,2,3,1,26,0,383623,19500,-2
18488,140000,2,2,2,27,0,515,0,-2
18489,150000,2,2,2,24,0,724552,27000,0
18490,50000,2,2,2,26,1,140701,8841,-1
18491,40000,2,1,2,26,1,27403,8111,-1
18492,170000,2,2,2,27,0,984020,53700,0
18493,60000,2,2,2,24,0,94031,45437,0
18494,200000,2,2,2,25,0,2960,2960,-2
18495,80000,2,1,2,25,0,362301,88665,0
18496,100000,2,1,2,25,0,89401,8125,0
18497,170000,2,2,2,25,0,274710,8804,0
18498,140000,2,1,2,26,0,735392,32560,0
18499,90000,2,2,2,26,0,244761,9650,0
18500,70000,2,5,1,26,0,308277,11251,0
18501,120000,2,1,2,26,0,502606,19237,0
18502,60000,2,2,1,26,0,164930,7222,0
18503,150000,2,2,2,26,0,271205,117553,0
18504,50000,2,3,1,24,0,77930,4040,-2
18505,80000,2,3,1,26,0,393485,64521,0
18506,310000,2,2,2,27,0,518336,79500,0
18507,50000,2,1,2,23,0,145289,7033,0
18508,20000,2,2,1,23,1,89008,6526,0
18509,80000,2,1,2,24,1,45201,5142,0
18510,180000,2,1,2,25,0,-506,0,-2
18511,50000,2,2,1,23,0,197415,8149,0
18512,70000,2,2,2,22,1,373046,13472,0
18513,20000,2,2,1,25,0,120712,4821,0
18514,60000,2,2,1,24,1,166100,5991,0
18515,30000,2,2,2,25,0,159196,7550,0
18516,20000,2,2,2,24,1,31261,4724,3
18517,280000,2,4,2,25,0,84379,34800,0
18518,30000,2,2,2,25,0,113916,37751,0
18519,40000,2,1,2,26,1,166799,6900,2
18520,130000,2,2,2,25,0,59698,15000,0
18521,90000,2,2,2,25,0,270083,12870,0
18522,260000,2,2,2,25,0,96491,77379,0
18523,100000,2,1,2,26,1,738,1011,-1
18524,50000,2,1,2,24,1,222662,12018,0
18525,190000,2,3,2,24,0,228170,57783,0
18526,70000,2,2,2,22,0,177289,17025,0
18527,50000,2,2,1,26,0,242669,13700,0
18528,40000,2,2,2,26,0,234532,13930,0
18529,200000,2,1,2,26,0,991244,44510,0
18530,100000,2,1,2,26,0,0,150,-2
18531,220000,2,2,2,26,0,16731,17927,-1
18532,200000,2,2,1,27,0,31277,18633,-1
18533,50000,2,3,1,27,0,13872,11808,-1
18534,360000,2,2,2,27,0,3484,3116,-2
18535,170000,2,1,2,25,0,100447,50625,0
18536,250000,2,3,0,26,0,499263,150076,0
18537,80000,2,2,2,26,0,415479,17100,0
18538,110000,2,2,2,23,0,132097,10800,0
18539,20000,2,2,2,23,0,73546,24044,0
18540,20000,2,2,1,25,1,59166,4299,0
18541,60000,2,2,2,24,0,82290,46671,0
18542,170000,2,2,2,24,0,607706,184821,0
18543,150000,2,2,2,24,0,196112,9132,-1
18544,210000,2,2,2,24,0,18241,21191,-1
18545,230000,2,2,2,25,0,64387,53436,-1
18546,160000,2,2,2,25,0,6388,4684,0
18547,150000,2,2,2,25,0,185043,8223,0
18548,210000,2,2,2,26,0,21497,17252,-1
18549,300000,2,2,2,28,0,5610,5449,-1
18550,340000,2,1,2,27,0,29168,24511,-1
18551,150000,2,1,2,24,1,2901,0,-2
18552,50000,2,2,2,25,0,19288,9829,0
18553,160000,2,1,2,27,1,20593,22431,-2
18554,50000,2,1,2,25,1,258480,15800,0
18555,70000,2,2,2,25,1,42056,4591,0
18556,120000,2,2,1,25,0,262682,55605,-2
18557,200000,2,1,2,25,0,2463,2469,-2
18558,50000,2,2,2,25,0,99284,5319,0
18559,310000,2,1,2,26,0,144739,4703,0
18560,50000,2,2,2,24,0,129349,8600,0
18561,300000,2,4,2,24,0,37315,38850,-1
18562,160000,2,2,2,25,0,830805,40000,0
18563,90000,2,2,2,25,0,370855,15000,0
18564,160000,2,2,1,25,0,547632,23500,0
18565,500000,2,1,2,25,0,879113,118759,0
18566,390000,2,1,2,26,0,48705,50705,-2
18568,50000,2,1,2,26,0,4000,701,-2
18569,200000,2,4,2,27,0,55894,51082,0
18570,90000,2,2,2,27,0,6698,1300,-2
18571,360000,2,2,2,27,0,14696,2324,-2
18572,180000,2,1,2,27,0,1584,1584,-1
18573,60000,2,2,2,24,0,59193,19420,0
18574,250000,2,2,2,24,1,83298,23949,0
18575,20000,2,1,2,25,0,18158,3000,-2
18576,10000,2,1,2,24,0,43723,6853,2
18577,110000,2,1,2,24,0,486069,115322,0
18578,150000,2,2,2,25,0,125058,73326,0
18579,160000,2,2,2,25,0,587161,110164,-1
18580,30000,2,2,2,25,0,88619,5440,0
18581,30000,2,1,2,24,0,174730,8360,0
18582,280000,2,1,1,26,0,10987,8078,-2
18583,120000,2,1,2,28,0,1914,1932,-1
